Row ID;Order ID;Order Date;Ship Date;Ship Mode;Customer ID;Segment;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity
5586;CA-2017-105333;30/11/2017;4/12/2017;Standard Class;VP-21730;Home Office;New York City;New York;10011;East;TEC-PH-10001468;Technology;Phones;Panasonic Business Telephones KX-T7736;546,06;3
2979;CA-2014-109232;13/01/2014;16/01/2014;Second Class;ND-18370;Consumer;Mount Pleasant;South Carolina;29464;South;FUR-CH-10000422;Furniture;Chairs;Global Highback Leather Tilter in Burgundy;545,94;6
5386;CA-2017-161410;26/06/2017;3/07/2017;Standard Class;CC-12220;Consumer;Philadelphia;Pennsylvania;19143;East;TEC-PH-10000673;Technology;Phones;Plantronics Voyager Pro HD - Bluetooth Headset;545,916;14
1978;CA-2014-110408;18/10/2014;20/10/2014;Second Class;AS-10225;Corporate;Montgomery;Alabama;36116;South;FUR-CH-10003774;Furniture;Chairs;Global Wood Trimmed Manager's Task Chair, Khaki;545,88;6
2437;CA-2017-140053;3/07/2017;10/07/2017;Standard Class;CA-12265;Consumer;Farmington;New Mexico;87401;West;FUR-FU-10003708;Furniture;Furnishings;Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36 x 48;545,85;9
3185;CA-2017-152912;9/11/2017;12/11/2017;Second Class;BM-11650;Corporate;Columbia;Maryland;21044;East;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544,38;3
4342;CA-2017-130309;17/12/2017;21/12/2017;Standard Class;GB-14575;Consumer;Arlington;Virginia;22204;South;OFF-ST-10003208;Office Supplies;Storage;Adjustable Depth Letter/Legal Cart;544,38;3
778;CA-2015-144267;21/08/2015;23/08/2015;First Class;NZ-18565;Home Office;San Francisco;California;94110;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;544,008;3
1201;CA-2016-114727;18/07/2016;24/07/2016;Standard Class;LS-16945;Corporate;Denver;Colorado;80219;West;FUR-CH-10002335;Furniture;Chairs;Hon GuestStacker Chair;544,008;3
894;CA-2017-133256;26/06/2017;27/06/2017;First Class;TH-21550;Home Office;Detroit;Michigan;48227;Central;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;543,92;8
5298;CA-2017-108791;27/07/2017;31/07/2017;Standard Class;TM-21490;Consumer;Yonkers;New York;10701;East;TEC-PH-10002660;Technology;Phones;Nortel Networks T7316 E Nt8 B27;543,92;8
4619;CA-2015-117800;21/09/2015;26/09/2015;Standard Class;TH-21550;Home Office;Everett;Massachusetts;2149;East;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;542,94;3
5695;US-2015-138093;10/12/2015;16/12/2015;Standard Class;KM-16225;Corporate;Baltimore;Maryland;21215;East;FUR-CH-10000785;Furniture;Chairs;Global Ergonomic Managers Chair;542,94;3
4014;CA-2015-165624;23/08/2015;28/08/2015;Standard Class;FH-14350;Consumer;Atlanta;Georgia;30318;South;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542,94;3
5762;CA-2017-158169;12/08/2017;15/08/2017;First Class;JM-16195;Consumer;Lake Forest;California;92630;West;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542,94;3
9389;US-2017-127292;19/01/2017;23/01/2017;Standard Class;RM-19375;Consumer;Burlington;Vermont;5408;East;OFF-AP-10000828;Office Supplies;Appliances;Avanti 4.4 Cu. Ft. Refrigerator;542,94;3
731;US-2016-150861;3/12/2016;6/12/2016;First Class;EG-13900;Consumer;Oceanside;New York;11572;East;FUR-CH-10002965;Furniture;Chairs;Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black;542,646;3
2251;CA-2015-116092;15/02/2015;18/02/2015;Second Class;JM-16195;Consumer;Los Angeles;California;90004;West;OFF-AP-10001391;Office Supplies;Appliances;Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center;541,44;6
8008;CA-2015-110863;17/11/2015;24/11/2015;Standard Class;AA-10645;Consumer;Oklahoma City;Oklahoma;73120;Central;OFF-ST-10002756;Office Supplies;Storage;Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand;541,24;4
8872;CA-2017-101805;1/12/2017;6/12/2017;Standard Class;SH-19975;Corporate;Seattle;Washington;98105;West;OFF-ST-10002756;Office Supplies;Storage;Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand;541,24;4
945;CA-2015-120880;29/05/2015;3/06/2015;Standard Class;JL-15850;Consumer;Seattle;Washington;98105;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;540,57;3
7939;CA-2017-166093;17/08/2017;24/08/2017;Standard Class;RW-19540;Corporate;Brentwood;California;94513;West;OFF-ST-10001496;Office Supplies;Storage;Standard Rollaway File with Lock;540,57;3
1259;US-2016-168620;24/12/2016;28/12/2016;Second Class;RB-19795;Home Office;Charlotte;North Carolina;28205;South;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540,048;3
1502;CA-2017-130386;12/11/2017;18/11/2017;Standard Class;NG-18430;Consumer;Austin;Texas;78745;Central;OFF-ST-10003716;Office Supplies;Storage;Tennsco Double-Tier Lockers;540,048;3
3083;US-2017-132297;27/05/2017;2/06/2017;Standard Class;DW-13480;Home Office;Louisville;Kentucky;40214;South;TEC-PH-10002834;Technology;Phones;Google Nexus 5;539,97;3
4161;CA-2017-115546;14/05/2017;18/05/2017;Standard Class;AH-10465;Consumer;New York City;New York;10035;East;TEC-PH-10002834;Technology;Phones;Google Nexus 5;539,97;3
3302;US-2014-159926;18/11/2014;22/11/2014;Standard Class;CS-11950;Consumer;Philadelphia;Pennsylvania;19140;East;TEC-PH-10001128;Technology;Phones;Motorola Droid Maxx;539,964;6
6502;CA-2014-129147;2/11/2014;6/11/2014;Standard Class;LC-17050;Consumer;Medina;Ohio;44256;East;TEC-PH-10001299;Technology;Phones;Polycom CX300 Desktop Phone USB VoIP phone;539,964;6
7621;US-2014-144078;25/11/2014;29/11/2014;Standard Class;RB-19435;Consumer;Los Angeles;California;90004;West;TEC-PH-10001580;Technology;Phones;Logitech Mobile Speakerphone P710e - speaker phone;539,92;5
7417;US-2016-114013;13/03/2016;15/03/2016;Second Class;SC-20770;Corporate;Philadelphia;Pennsylvania;19134;East;TEC-PH-10001494;Technology;Phones;Polycom CX600 IP Phone VoIP phone;539,91;3
2905;CA-2016-153577;27/06/2016;1/07/2016;Standard Class;KH-16330;Corporate;Highland Park;Illinois;60035;Central;FUR-CH-10003981;Furniture;Chairs;Global Commerce Series Low-Back Swivel/Tilt Chairs;539,658;3
7463;CA-2015-138485;27/02/2015;1/03/2015;Second Class;NP-18670;Consumer;Seattle;Washington;98105;West;TEC-AC-10002076;Technology;Accessories;Microsoft Natural Keyboard Elite;538,92;9
3460;CA-2017-136448;16/09/2017;18/09/2017;First Class;AS-10090;Consumer;Philadelphia;Pennsylvania;19143;East;OFF-BI-10001359;Office Supplies;Binders;GBC DocuBind TL300 Electric Binding System;538,194;2
4546;CA-2015-126557;12/07/2015;17/07/2015;Second Class;RL-19615;Consumer;Chicago;Illinois;60610;Central;TEC-PH-10000526;Technology;Phones;Vtech CS6719;537,544;7
8792;CA-2017-162075;18/03/2017;24/03/2017;Standard Class;TT-21220;Consumer;Houston;Texas;77041;Central;TEC-PH-10001557;Technology;Phones;Pyle PMP37LED;537,544;7
4608;CA-2015-135020;28/05/2015;2/06/2015;Standard Class;MS-17770;Consumer;Rochester;New York;14609;East;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535,41;3
5170;CA-2014-121006;10/11/2014;16/11/2014;Standard Class;SC-20020;Consumer;Midland;Michigan;48640;Central;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535,41;3
8133;CA-2014-127866;20/07/2014;23/07/2014;First Class;JD-15895;Corporate;Riverside;California;92503;West;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535,41;3
8737;CA-2016-168774;4/09/2016;9/09/2016;Standard Class;RP-19855;Corporate;Woodbury;Minnesota;55125;Central;OFF-ST-10001490;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535,41;3
7559;US-2014-137155;1/11/2014;5/11/2014;Standard Class;DL-12925;Consumer;Long Beach;New York;11561;East;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;533,94;3
5742;US-2017-147886;28/03/2017;31/03/2017;First Class;DH-13075;Corporate;Fairfield;California;94533;West;TEC-MA-10004679;Technology;Machines;StarTech.com 10/100 VDSL2 Ethernet Extender Kit;532,72;2
3116;CA-2016-150350;23/08/2016;30/08/2016;Standard Class;MS-17770;Consumer;Seattle;Washington;98105;West;FUR-CH-10001973;Furniture;Chairs;Office Star Flex Back Scooter Chair with White Frame;532,704;6
2369;US-2016-129469;23/09/2016;27/09/2016;Standard Class;KL-16555;Corporate;Fairfield;Ohio;45014;East;FUR-FU-10002298;Furniture;Furnishings;Rubbermaid ClusterMat Chairmats, Mat Size- 66 x 60, Lip 20 x 11 -90 Degree Angle;532,704;6
39;CA-2015-117415;27/12/2015;31/12/2015;Standard Class;SN-20710;Home Office;Houston;Texas;77041;Central;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;532,3992;3
2598;CA-2017-149048;13/05/2017;17/05/2017;Standard Class;BM-11650;Corporate;Columbus;Indiana;47201;Central;OFF-ST-10000078;Office Supplies;Storage;Tennsco 6- and 18-Compartment Lockers;530,34;2
6517;US-2017-116652;15/09/2017;19/09/2017;Standard Class;RD-19480;Consumer;San Francisco;California;94122;West;FUR-FU-10001488;Furniture;Furnishings;Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped;529,9;5
3173;US-2016-133879;21/03/2016;28/03/2016;Standard Class;KT-16465;Consumer;Chicago;Illinois;60623;Central;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;528,43;5
8777;CA-2016-102813;2/07/2016;3/07/2016;First Class;EA-14035;Corporate;Huntsville;Texas;77340;Central;FUR-CH-10000665;Furniture;Chairs;Global Airflow Leather Mesh Back Chair, Black;528,43;5
9920;CA-2016-149272;15/03/2016;19/03/2016;Standard Class;MY-18295;Corporate;Bryan;Texas;77803;Central;FUR-CH-10000863;Furniture;Chairs;Novimex Swivel Fabric Task Chair;528,43;5
5935;US-2017-169551;7/07/2017;9/07/2017;First Class;RL-19615;Consumer;Philadelphia;Pennsylvania;19120;East;TEC-AC-10003033;Technology;Accessories;Plantronics CS510 - Over-the-Head monaural Wireless Headset System;527,92;2
7702;CA-2017-151799;14/12/2017;18/12/2017;Standard Class;BF-11170;Home Office;Lawrence;Massachusetts;1841;East;FUR-TA-10003473;Furniture;Tables;Bretford Rectangular Conference Table Tops;526,582;2
2232;CA-2017-157091;26/06/2017;1/07/2017;Standard Class;DB-13405;Consumer;La Porte;Indiana;46350;Central;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;526,45;5
2574;CA-2017-145128;9/07/2017;14/07/2017;Standard Class;SM-20320;Home Office;Lafayette;Indiana;47905;Central;FUR-FU-10000293;Furniture;Furnishings;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;526,45;5
8119;US-2017-106551;22/07/2017;27/07/2017;Standard Class;EB-13930;Consumer;Chicago;Illinois;60653;Central;FUR-CH-10004997;Furniture;Chairs;Hon Every-Day Series Multi-Task Chairs;526,344;4
6946;CA-2016-106243;30/09/2016;4/10/2016;Standard Class;GM-14680;Consumer;New York City;New York;10011;East;FUR-BO-10003034;Furniture;Bookcases;O'Sullivan Elevations Bookcase, Cherry Finish;523,92;5
3810;CA-2015-113628;12/11/2015;19/11/2015;Standard Class;AH-10690;Corporate;Plantation;Florida;33317;South;FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;523,92;5
3799;CA-2017-147760;4/11/2017;5/11/2017;First Class;KL-16555;Corporate;Greensboro;North Carolina;27405;South;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;523,764;3
7360;US-2014-115189;30/12/2014;3/01/2015;Second Class;AR-10345;Corporate;Philadelphia;Pennsylvania;19143;East;FUR-TA-10004575;Furniture;Tables;Hon 5100 Series Wood Tables;523,764;3
625;CA-2015-138009;29/11/2015;3/12/2015;Standard Class;SF-20965;Corporate;Dearborn;Michigan;48126;Central;OFF-ST-10001272;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;523,48;4
7036;CA-2017-119494;9/11/2017;13/11/2017;Standard Class;JE-15610;Corporate;San Diego;California;92105;West;FUR-CH-10004675;Furniture;Chairs;Lifetime Advantage Folding Chairs, 4/Carton;523,392;3
7460;CA-2015-137974;16/04/2015;18/04/2015;First Class;LL-16840;Consumer;Waynesboro;Virginia;22980;South;FUR-BO-10001519;Furniture;Bookcases;O'Sullivan 3-Shelf Heavy-Duty Bookcases;523,26;9
1627;CA-2015-164539;16/11/2015;22/11/2015;Standard Class;PO-19180;Home Office;New York City;New York;10011;East;OFF-AP-10002457;Office Supplies;Appliances;Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red;523,25;5
5956;CA-2014-155796;11/11/2014;15/11/2014;Second Class;TS-21430;Corporate;Reading;Pennsylvania;19601;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;521,96;4
4717;CA-2017-143126;3/12/2017;7/12/2017;Second Class;CM-12655;Home Office;Seattle;Washington;98115;West;FUR-TA-10002958;Furniture;Tables;Bevis Oval Conference Table, Walnut;521,96;2
4360;CA-2017-162565;11/12/2017;11/12/2017;Same Day;RR-19315;Consumer;Aurora;Illinois;60505;Central;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;520,464;2
9353;CA-2017-148411;24/09/2017;26/09/2017;First Class;RO-19780;Consumer;Chicago;Illinois;60623;Central;FUR-CH-10003973;Furniture;Chairs;GuestStacker Chair with Chrome Finish Legs;520,464;2
989;CA-2017-167899;21/05/2017;26/05/2017;Standard Class;JG-15805;Corporate;Auburn;New York;13021;East;FUR-FU-10004071;Furniture;Furnishings;Luxo Professional Magnifying Clamp-On Fluorescent Lamps;520,05;5
5832;CA-2015-111206;18/07/2015;22/07/2015;Standard Class;RF-19735;Consumer;San Diego;California;92105;West;TEC-AC-10003095;Technology;Accessories;Logitech G35 7.1-Channel Surround Sound Headset;519,96;4
7971;US-2015-126753;16/08/2015;20/08/2015;Standard Class;SP-20860;Corporate;Philadelphia;Pennsylvania;19134;East;TEC-PH-10003580;Technology;Phones;Cisco IP Phone 7961G-GE VoIP phone;519,792;4
6707;CA-2016-112277;10/09/2016;15/09/2016;Standard Class;SC-20695;Corporate;Fort Lauderdale;Florida;33311;South;TEC-PH-10003505;Technology;Phones;Geemarc AmpliPOWER60;519,68;7
6068;CA-2017-166695;20/05/2017;24/05/2017;Standard Class;CC-12430;Home Office;Lakewood;California;90712;West;FUR-CH-10000225;Furniture;Chairs;Global Geo Office Task Chair, Gray;518,272;8
3054;CA-2016-128517;9/04/2016;14/04/2016;Second Class;SW-20350;Home Office;Detroit;Michigan;48227;Central;TEC-PH-10002555;Technology;Phones;Nortel Meridian M5316 Digital phone;517,9;2
1628;CA-2015-143119;24/09/2015;30/09/2015;Standard Class;MC-17275;Consumer;Lafayette;Louisiana;70506;South;FUR-CH-10001270;Furniture;Chairs;Harbour Creations Steel Folding Chair;517,5;6
8678;CA-2017-141705;24/10/2017;26/10/2017;First Class;PO-18850;Consumer;Mansfield;Texas;76063;Central;FUR-TA-10004607;Furniture;Tables;Hon 2111 Invitation Series Straight Table;517,405;5
9817;CA-2015-162201;8/06/2015;12/06/2015;Standard Class;AG-10495;Corporate;Saint Petersburg;Florida;33710;South;OFF-ST-10000046;Office Supplies;Storage;Fellowes Super Stor/Drawer Files;516,96;4
948;US-2017-110576;28/11/2017;2/12/2017;Standard Class;RB-19795;Home Office;Philadelphia;Pennsylvania;19120;East;FUR-FU-10003601;Furniture;Furnishings;Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting;516,488;7
1700;CA-2014-135657;3/06/2014;7/06/2014;Second Class;SC-20725;Consumer;Seattle;Washington;98115;West;FUR-TA-10004086;Furniture;Tables;KI Adjustable-Height Table;515,88;6
486;CA-2017-140963;10/06/2017;13/06/2017;First Class;MT-18070;Home Office;Los Angeles;California;90045;West;FUR-BO-10001337;Furniture;Bookcases;O'Sullivan Living Dimensions 2-Shelf Bookcases;514,165;5
3497;CA-2016-107328;8/08/2016;15/08/2016;Standard Class;CA-12055;Home Office;Los Angeles;California;90036;West;FUR-TA-10001932;Furniture;Tables;Chromcraft 48 x 96 Racetrack Double Pedestal Table;513,024;2
6757;CA-2017-124205;15/09/2017;19/09/2017;Standard Class;TC-21145;Corporate;Lakewood;New Jersey;8701;East;FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;512,96;4
3995;CA-2015-105627;8/03/2015;12/03/2015;Standard Class;DK-12895;Consumer;Kenosha;Wisconsin;53142;Central;FUR-BO-10002916;Furniture;Bookcases;Rush Hierlooms Collection 1 Thick Stackable Bookcases;512,94;3
8167;CA-2015-168207;2/11/2015;6/11/2015;Standard Class;LT-17110;Consumer;San Diego;California;92105;West;FUR-BO-10004357;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;512,499;3
8314;CA-2014-161508;12/07/2014;16/07/2014;Standard Class;PV-18985;Home Office;League City;Texas;77573;Central;FUR-CH-10002126;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs;512,358;3
7494;US-2017-160836;11/09/2017;16/09/2017;Standard Class;CC-12475;Consumer;Houston;Texas;77070;Central;FUR-TA-10002855;Furniture;Tables;Bevis Round Conference Table Top & Single Column Base;512,19;5
2096;US-2016-146570;15/05/2016;20/05/2016;Standard Class;SN-20710;Home Office;Jackson;Mississippi;39212;South;OFF-BI-10001718;Office Supplies;Binders;GBC DocuBind P50 Personal Binding Machine;511,84;8
9848;CA-2017-169327;2/09/2017;4/09/2017;Second Class;MH-17290;Home Office;Los Angeles;California;90008;West;FUR-FU-10004188;Furniture;Furnishings;Luxo Professional Combination Clamp-On Lamps;511,5;5
5663;CA-2016-108875;24/09/2016;1/10/2016;Standard Class;CL-12700;Home Office;Aurora;Colorado;80013;West;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;511,056;9
3711;CA-2017-113670;15/10/2017;17/10/2017;First Class;RS-19765;Corporate;Los Angeles;California;90045;West;FUR-TA-10001705;Furniture;Tables;Bush Advantage Collection Round Conference Table;510,24;3
342;CA-2014-122336;13/04/2014;17/04/2014;Second Class;JD-15895;Corporate;Philadelphia;Pennsylvania;19140;East;OFF-BI-10003656;Office Supplies;Binders;Fellowes PB200 Plastic Comb Binding Machine;509,97;10
7404;CA-2015-100146;14/05/2015;19/05/2015;Standard Class;CB-12535;Corporate;Camarillo;California;93010;West;FUR-BO-10004015;Furniture;Bookcases;Bush Andora Bookcase, Maple/Graphite Gray Finish;509,9575;5
3512;CA-2014-166863;20/06/2014;24/06/2014;Standard Class;SC-20020;Consumer;Plano;Texas;75023;Central;OFF-ST-10004123;Office Supplies;Storage;Safco Industrial Wire Shelving System;509,488;7
7827;CA-2017-117114;31/10/2017;5/11/2017;Standard Class;CY-12745;Corporate;Chicago;Illinois;60610;Central;TEC-PH-10004042;Technology;Phones;ClearOne Communications CHAT 70 OC Speaker Phone;508,768;4
7543;US-2017-112347;2/12/2017;6/12/2017;Standard Class;BS-11380;Corporate;Denver;Colorado;80219;West;FUR-FU-10001488;Furniture;Furnishings;Tenex 46 x 60 Computer Anti-Static Chairmat, Rectangular Shaped;508,704;6
6042;CA-2017-122364;24/09/2017;29/09/2017;Standard Class;FA-14230;Corporate;Los Angeles;California;90008;West;TEC-MA-10001031;Technology;Machines;Socket Bluetooth Cordless Hand Scanner (CHS);506,28;3
6555;CA-2014-137092;20/10/2014;22/10/2014;Second Class;LS-16975;Home Office;Chicago;Illinois;60653;Central;OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;505,32;3
1899;CA-2014-169775;29/08/2014;2/09/2014;Second Class;RA-19945;Consumer;Miami;Florida;33178;South;OFF-BI-10004390;Office Supplies;Binders;GBC DocuBind 200 Manual Binding Machine;505,176;4
5990;CA-2016-163776;19/07/2016;25/07/2016;Standard Class;JS-16030;Consumer;Hattiesburg;Mississippi;39401;South;FUR-BO-10003546;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;504,9;5
3029;CA-2017-116855;17/12/2017;21/12/2017;Standard Class;AI-10855;Consumer;Chesapeake;Virginia;23320;South;FUR-CH-10003846;Furniture;Chairs;Hon Valutask Swivel Chairs;504,9;5
6955;CA-2015-129917;2/10/2015;3/10/2015;First Class;HM-14980;Consumer;Los Angeles;California;90008;West;TEC-PH-10000369;Technology;Phones;HTC One Mini;503,96;5
6480;CA-2017-140872;3/06/2017;10/06/2017;Standard Class;NR-18550;Consumer;Pembroke Pines;Florida;33024;South;TEC-PH-10000441;Technology;Phones;VTech DS6151;503,96;5
2300;CA-2015-113145;1/11/2015;5/11/2015;Standard Class;VD-21670;Consumer;New York City;New York;10011;East;TEC-PH-10002597;Technology;Phones;Xblue XB-1670-86 X16 Small Office Telephone - Titanium;503,96;4
183;CA-2014-158274;19/11/2014;24/11/2014;Second Class;RM-19675;Home Office;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;503,96;4
9690;US-2017-135986;20/06/2017;27/06/2017;Standard Class;PG-18895;Consumer;Richmond;Virginia;23223;South;TEC-PH-10003691;Technology;Phones;BlackBerry Q10;503,96;4
6288;CA-2014-100090;8/07/2014;12/07/2014;Standard Class;EB-13705;Corporate;San Francisco;California;94122;West;FUR-TA-10003715;Furniture;Tables;Hon 2111 Invitation Series Corner Table;502,488;3
970;CA-2017-135279;9/04/2017;11/04/2017;First Class;BS-11800;Home Office;New York City;New York;10011;East;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;501,81;3
2157;CA-2014-124646;22/06/2014;24/06/2014;First Class;DV-13465;Consumer;Minneapolis;Minnesota;55407;Central;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;501,81;3
3848;CA-2017-129000;25/11/2017;27/11/2017;Second Class;SZ-20035;Home Office;Canton;Michigan;48187;Central;OFF-ST-10001097;Office Supplies;Storage;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;501,81;3
9733;CA-2014-114321;20/08/2014;25/08/2014;Standard Class;NC-18535;Corporate;Hampton;Virginia;23666;South;FUR-CH-10001797;Furniture;Chairs;Safco Chair Connectors, 6/Carton;500,24;13
3732;CA-2015-109575;18/09/2015;23/09/2015;Standard Class;KH-16630;Corporate;Clinton;Maryland;20735;East;TEC-PH-10000730;Technology;Phones;Samsung Galaxy S4 Active;499,99;1
2264;CA-2016-131065;14/11/2016;16/11/2016;Second Class;AA-10375;Consumer;Atlanta;Georgia;30318;South;TEC-AC-10004145;Technology;Accessories;Logitech diNovo Edge Keyboard;499,98;2
5620;US-2016-124163;25/09/2016;30/09/2016;Standard Class;SC-20695;Corporate;La Crosse;Wisconsin;54601;Central;TEC-AC-10001908;Technology;Accessories;Logitech Wireless Headset h800;499,95;5
2969;CA-2017-167941;6/11/2017;9/11/2017;Second Class;JF-15565;Consumer;Fayetteville;North Carolina;28314;South;OFF-AP-10002118;Office Supplies;Appliances;1.7 Cubic Foot Compact Cube Office Refrigerators;499,584;3
8595;CA-2017-159667;9/11/2017;13/11/2017;Standard Class;PM-19135;Home Office;Jacksonville;Florida;32216;South;TEC-PH-10004094;Technology;Phones;Motorola L703CM;499,168;4
5220;CA-2017-145653;1/09/2017;1/09/2017;Same Day;CA-12775;Consumer;Detroit;Michigan;48205;Central;FUR-CH-10004875;Furniture;Chairs;Harbour Creations 67200 Series Stacking Chairs;498,26;7
8339;CA-2014-153087;27/12/2014;3/01/2015;Standard Class;TC-20980;Corporate;Decatur;Alabama;35601;South;TEC-AC-10003198;Technology;Accessories;Enermax Acrylux Wireless Keyboard;498;5
7558;CA-2017-159506;27/11/2017;2/12/2017;Standard Class;JR-16210;Corporate;Columbus;Indiana;47201;Central;OFF-BI-10004519;Office Supplies;Binders;GBC DocuBind P100 Manual Binding Machine;497,94;3
1775;CA-2014-118976;28/04/2014;3/05/2014;Standard Class;MY-18295;Corporate;Baltimore;Maryland;21215;East;OFF-ST-10000877;Office Supplies;Storage;Recycled Steel Personal File for Standard File Folders;497,61;9
8533;CA-2016-156748;30/11/2016;6/12/2016;Standard Class;BS-11755;Consumer;Detroit;Michigan;48227;Central;OFF-ST-10001370;Office Supplies;Storage;Sensible Storage WireTech Storage Systems;496,86;7
2242;US-2016-126893;26/11/2016;1/12/2016;Standard Class;CT-11995;Consumer;Philadelphia;Pennsylvania;19134;East;TEC-PH-10004165;Technology;Phones;Mitel MiVoice 5330e IP Phone;494,982;3
6854;US-2017-162670;23/12/2017;28/12/2017;Second Class;MF-18250;Corporate;Little Rock;Arkansas;72209;South;TEC-PH-10003601;Technology;Phones;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;494,97;3
8899;CA-2015-163237;7/08/2015;9/08/2015;Second Class;EM-14095;Corporate;Springfield;Virginia;22153;South;TEC-PH-10003601;Technology;Phones;Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver;494,97;3
3288;CA-2015-157770;13/12/2015;15/12/2015;First Class;RD-19585;Consumer;Temecula;California;92592;West;TEC-PH-10001530;Technology;Phones;Plantronics Voyager Pro Legend;494,376;3
601;US-2016-100720;16/07/2016;21/07/2016;Standard Class;CK-12205;Consumer;Philadelphia;Pennsylvania;19120;East;TEC-PH-10003963;Technology;Phones;GE 2-Jack Phone Line Splitter;494,376;4
4541;CA-2015-104129;27/02/2015;2/03/2015;Standard Class;ES-14080;Corporate;Providence;Rhode Island;2908;East;FUR-TA-10004152;Furniture;Tables;Barricks 18 x 48 Non-Folding Utility Table with Bottom Storage Shelf;493,92;7
8867;CA-2014-120411;20/09/2014;23/09/2014;First Class;SB-20185;Consumer;Chicago;Illinois;60653;Central;FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;493,43;5
2448;CA-2016-119165;31/10/2016;6/11/2016;Standard Class;BD-11320;Consumer;Philadelphia;Pennsylvania;19143;East;FUR-CH-10000988;Furniture;Chairs;Hon Olson Stacker Stools;492,835;5
3462;CA-2017-114258;5/11/2017;10/11/2017;Second Class;EM-13825;Corporate;Dallas;Texas;75081;Central;TEC-PH-10003012;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;492,768;4
6923;CA-2015-134257;16/03/2015;19/03/2015;Second Class;MS-17710;Consumer;Auburn;Alabama;36830;South;OFF-LA-10003930;Office Supplies;Labels;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;491,55;5
9697;CA-2014-144281;10/06/2014;15/06/2014;Second Class;HK-14890;Corporate;Detroit;Michigan;48234;Central;OFF-LA-10003930;Office Supplies;Labels;Dot Matrix Printer Tape Reel Labels, White, 5000/Box;491,55;5
